act_id,act_title,act_number,act_year,publication_date,is_repealed,repealed_by,total_sections,url,scraped_at,full_content_preview
24,"1The Evidence Act, 1872",( ACT NO. I OF 1872 ),1872,,False,,0,http://bdlaws.minlaw.gov.bd/act-24.html,2025-08-01 10:20:45,"The Evidence Act, 1872 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Regulation V of 1799 to Act No. I of 1872 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. N..."
25,"1The Special Marriage Act, 1872",( ACT NO. III OF 1872 ),1872,,False,,0,http://bdlaws.minlaw.gov.bd/act-25.html,2025-08-01 10:20:47,"The Special Marriage Act, 1872 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to..."
26,"1The Contract Act, 1872",( ACT NO. IX OF 1872 ),1872,,False,,0,http://bdlaws.minlaw.gov.bd/act-26.html,2025-08-01 10:20:50,"The Contract Act, 1872 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. N..."
27,"1The Christian Marriage Act, 1872",( ACT NO. XV OF 1872 ),1872,,False,,0,http://bdlaws.minlaw.gov.bd/act-27.html,2025-08-01 10:20:52,"The Christian Marriage Act, 1872 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 ..."
28,"1The Government Savings Banks Act, 1873",( ACT NO. V OF 1873 ),1873,,False,,0,http://bdlaws.minlaw.gov.bd/act-28.html,2025-08-01 10:20:54,"The Government Savings Banks Act, 1873 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of..."
29,"The Oaths Act, 1873",( ACT NO. X OF 1873 ),1873,,False,,0,http://bdlaws.minlaw.gov.bd/act-29.html,2025-08-01 10:20:56,"The Oaths Act, 1873 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. No. ..."
30,"1The Married Women's Property Act, 1874",( ACT NO. III OF 1874 ),1874,,False,,0,http://bdlaws.minlaw.gov.bd/act-30.html,2025-08-01 10:20:58,"The Married Women's Property Act, 1874 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of..."
31,"1The Foreign Recruiting Act, 1874",( ACT NO. IV OF 1874 ),1874,,False,,0,http://bdlaws.minlaw.gov.bd/act-31.html,2025-08-01 10:21:00,"The Foreign Recruiting Act, 1874 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 ..."
32,"The Survey Act, 1875",( ACT NO. V OF 1875 ),1875,,False,,0,http://bdlaws.minlaw.gov.bd/act-32.html,2025-08-01 10:21:02,"The Survey Act, 1875 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. No...."
33,"The Majority Act, 1875",( ACT NO. IX OF 1875 ),1875,,False,,0,http://bdlaws.minlaw.gov.bd/act-33.html,2025-08-01 10:21:04,"The Majority Act, 1875 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. N..."
34,"The Law Reports Act, 1875",( ACT NO. XVIII OF 1875 ),1875,,False,,0,http://bdlaws.minlaw.gov.bd/act-34.html,2025-08-01 10:21:06,"The Law Reports Act, 1875 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O..."
35,"The Irrigation Act, 1876",( ACT NO. III OF 1876 ),1876,,False,,0,http://bdlaws.minlaw.gov.bd/act-35.html,2025-08-01 10:21:08,"The Irrigation Act, 1876 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O...."
36,"The Specific Relief Act, 1877",( ACT NO. I OF 1877 ),1877,,False,,0,http://bdlaws.minlaw.gov.bd/act-36.html,2025-08-01 10:21:10,"The Specific Relief Act, 1877 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to ..."
37,"The Treasure-Trove Act, 1878",( ACT NO. VI OF 1878 ),1878,,False,,0,http://bdlaws.minlaw.gov.bd/act-37.html,2025-08-01 10:21:12,"The Treasure-Trove Act, 1878 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P..."
38,"The Arms Act, 1878",( ACT NO. XI OF 1878 ),1878,,False,,0,http://bdlaws.minlaw.gov.bd/act-38.html,2025-08-01 10:21:14,"The Arms Act, 1878 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. No. 7..."
39,"The Court of Wards Act, 1879",( ACT NO. IX OF 1879 ),1879,,False,,0,http://bdlaws.minlaw.gov.bd/act-39.html,2025-08-01 10:21:16,"The Court of Wards Act, 1879 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P..."
40,"The Touts Act, 1879",( ACT NO. XVIII OF 1879 ),1879,,False,,0,http://bdlaws.minlaw.gov.bd/act-40.html,2025-08-01 10:21:19,"The Touts Act, 1879 Toggle navigation Home Laws of Bangladesh Chronological Index Alphabetical Index Law Search Related Links Contact Us/Feedback Old Website Help How to Search How to Print Glossary Roman Number Contact Us/Feedback বাংলা |English Act No. III of 1872 to Act No. II of 1882 Chronological Index Regulation V of 1799 to Act No. I of 1872 Act No. III of 1872 to Act No. II of 1882 Act No. IV of 1882 to Act No. III of 1898 Act No. V of 1898 to Act No. II of 1899 Act No. IV of 1899 to Act No. V of 1908 Act No. VI of 1908 to Act No. VI of 1913 Act No. II of 1914 to Act No. XXVI of 1925 Act No. XXXIX of 1925 to Act No. XIV of 1936 Act No. I of 1937 to Ordinance No. VII of 1941 Bengal Act No. IV of 1942 to E. B. Act No. XXVIII of 1951 Act No. II of 1951 to Act No. XXXVIII of 1957 E.P. Act No. XV of 1957 to Ordinance No. XXXV of 1961 Ordinance No. XLV of 1961 to E. P. Ordinance No. VIII of 1963 E. P. Act No. IX of 1964 to A. P. O. No. 3 of 1971 The Constitution of 1972 to P. O. No. ..."
